"COD";"MUNCIPIOS";"NBI_TOT_2005";"GINI_TIERRA_2011_ANUARIO";"ICV_2005_DANE";"MIGRACIONES_2011_UDEA";"TASA_CRECI_RUR_2005_DANE";"IDIM_PROM_2005_2013";"VIOLENCIA_ACCIONES_2000_2013";"LUCHAS_SOCIALES_1990_2013";"POR_DANE_2005";"POR_DANE_2011";"EDUCACION_OFERTA_90_MIN";"SALUD_FLUJO_90_MIN";"ESPARCIMIENTO_90_MIN";"DESTINOS_90_MIN";"Poblacion.total.2013";"Poblacion.Cabecera.2013";"Poblacion.Rural.2013";"Area.total.ha.";"Area.cabecera.ha.";"Area.Rural.ha.";"Ingreso_Promedio";"IPD.2007.2013.";"IVR.dic._7_2014.";"IDEcologica";"IDR_CA";"IDR_COB";"IDP_CA";"IDP_COB";"SAP.SAR..CA.";"SAP.SAR.COB.";"COB.CA";"IPP_.CA.COB.";"IPR_.CA.COB.";"IBE_CA";"IBE_COB";"IFP.UAF";"IAA.Absoluto.";"IAA.Relativo.";"Atractividad.de.Pasajeros";"Generacion.de.Carga";"Transitabilidad";"DENSIDAD.Bruta.Total";"Coeficiente.Engels.Total";"DENSIDAD.Bruta.Terciarias";"Coeficiente.Engels.Terciarias";"DEFICIT.CUANTITATIVO.VIV";"DEFICIT.CUALITATIVO.VIV";"COBERTURA.ASEO.URBANA.RESIDENCIAL";"COBERTURA.ACUEDUCTO.URBANA.RESIDENCIAL";"COBERTURA.ALCANTARILLADO.URBANA.RESIDENCIAL";"IFP.2HA";"COEFICIENTE.CONSUMO.DE.ENERGIA";"COMPLEJIDAD.FUNCIONAL";"CAPACIDAD.TURISTICA";"Betweenness";"Straightnes";"Closeness";"Reach";"Gravity";"IA";"Subregion"
5148;"EL CARMEN DE VIBORAL";-1.05164752273768;0.756724782136459;0.984883425274715;0.0262447596254473;0.0102523954858353;1.16060361107414;0.738990497949959;-0.468673320501285;0.58396158726439;1.01691736722017;1.29692372618925;-0.0859272880197456;1.28519421256472;1.19347097592556;-0.0219333264378569;-0.0491174692086272;0.546322024850779;-0.130475847897782;0.0981043555521257;-0.132102653447931;0.48336211659911;-0.159600018521544;1.25723605463361;0.171335229869175;0.0952239884883565;0.10336717610752;0.178376680489723;0.126795536554224;-0.2422845273472;-0.480534703645775;-0.359404980628101;0.385004960795904;0.176561277529093;0.242284527336841;-0.480534703609399;-0.353694585931866;-0.801775422657955;-0.783935237873958;-0.0612416852481633;-0.305197092507509;0.0151698751220766;-0.140615858917025;-0.365707835341036;0.201937237445785;0.0170256728711717;-0.682291257365902;-0.0327215456082407;0.535864033604352;0.291456079011278;0.469546747406809;0.2661425349658;0.431730197743761;0.309128714692905;0.0170360652890445;-0.529349461800313;0.553184911276273;0.941713112462868;1.04176717602192;2.46419870188872;-0.265160799201421;"ORIENTE"
5150;"CAROLINA";-1.07992403623728;-0.0799685768066804;1.10557006345069;0.25698997039964;-0.985062648507058;-0.176915672543412;-0.618062038583327;-0.468673320501285;-0.23290313393371;-0.837654610638432;-0.552868133882577;-0.42032466421561;-0.543072109292694;-0.512000484858557;-0.212473631420949;-0.167022041232751;-0.971071157521282;-0.57812211708936;-0.20961851316468;-0.574552051959057;0.527913741852576;-0.245712421886482;-0.185232009142488;0.207917331463463;0.0988496321368094;0.104748257879272;0.22206342326087;0.183375960239971;0.0292338259684068;-0.375105596717571;-0.38128961903558;0.433400643511217;-0.208634003017732;-0.0292338259914811;-0.375105596684254;-0.242556753921049;-0.394590446831339;-0.118688724123166;-0.370206275506237;-0.305096312574962;0.558152921872118;-0.17393356236003;2.71984800731907;-0.60475459511518;0.481169513402841;-0.953251889453937;-0.788171719601337;0.499630890329626;0.320424016893395;0.486385231702262;-0.593248716101422;0.876504970336572;-0.482455533231848;-0.27277290407746;-0.58879121857418;-0.443828407563836;0.33796290906848;-0.482557705281056;-0.25398787748591;-0.545845789930243;"NORTE"
5154;"CAUCASIA";0.752289310708834;-0.49328705099614;0.431736333634844;0.22689276899431;0.237938843458066;0.928760727779598;0.512815075194412;5.19554153362336;0.898435857833628;0.699616649632253;-0.296630475165503;1.98783246343591;-0.231634006359232;-0.691523796520043;0.256989255057973;0.220746144772126;0.794585394583199;1.85940136173893;0.715227235804613;1.84723257385597;-0.0177638763488511;-0.147130521583324;-0.848939732234762;0.188783113374489;0.0981839679682401;0.103956606165668;0.204292089667036;0.157348290481203;2.37846891878487;-0.249756321600557;-0.388748620142517;0.429150753117446;-2.8984811941629;-2.37846891900409;-0.249756321570876;-1.04098293607011;1.11991081403672;-0.326481979356442;0.86050788171891;1.08247535643513;0.350441664208034;-0.853228943518107;-0.538684608654383;-0.571847135255861;-0.303810165558613;1.48561932076867;-1.00982813671663;0.36677603165563;-0.20099886498472;-0.445344232646144;-0.609659459811239;0.356569788947691;1.05747301207494;0.614529096581027;0.660209102765562;1.07609437864354;-1.10397519014096;-0.264797007952059;-0.0754025677631994;-1.43791167107082;"BAJO CAUCA"
5172;"CHIGORODO";0.110307726440206;0.494252466410306;0.300992475610873;0.206827968057424;2.67743650030339;0.730437297491493;0.286639652438864;1.35774697940013;1.38040402963447;0.99195287841505;-0.0599156856840154;-0.327838080127543;-0.717657053266607;-0.6017621406893;0.100333296369568;0.10894294109424;-0.151428709028759;0.317278106547199;-0.034191304060081;0.317815236428237;-0.105712501928228;-0.0923560940141219;0.541638534523366;0.17219757480218;0.0931819536637259;0.10329643419742;0.18920788059855;0.132363717098336;0.11123987599595;-0.433183550650526;-0.385178228378451;0.458418615131829;-0.514786701525141;-0.111239876022865;-0.433183550615524;-1.00402815902448;0.995153293680518;-0.492755255371472;0.297851351161014;0.928205224143063;1.63300201151443;-0.730188452337005;-0.38540636745441;-0.336056284434557;0.0854848582753243;0.262639658101767;-0.644596247129169;0.14937717200727;-0.64517391251052;0.424644122618934;-0.602145020156036;1.33593095532547;0.397448479428585;0.0772961366384392;1.99095691110872;1.51234420802313;-1.14809650216585;0.678832680473591;-0.25377450166116;-0.579254417826866;"URABA"
5190;"CISNEROS";-0.748460461325333;-0.278079864921822;0.904425666490733;0.0864391624361062;-0.458131154628467;-1.56424858957439;-0.7311497499611;-0.16812314456814;-1.00044567787133;-0.958662432892213;-0.206337204950915;-0.336949145229425;-0.188406914931645;0.206092761787385;-0.187474372171579;-0.145450989341981;-0.895752157756597;-0.771152240149721;-0.21886919743647;-0.767406230956119;-0.219034714330217;-0.301324203727094;-0.887427610321854;0.135082995031308;0.0938970771230371;0.0939974816895945;0.12231326717182;0.104314866617837;-0.241757604839926;0.691542721497619;-0.0222141181961544;0.186917440458577;0.370170675413484;0.241757604829542;0.691542721823591;2.05843096551282;-0.562771273158488;-0.744004968471609;-0.216657997920264;-0.156352998748503;-0.103443252505996;0.310430107327891;0.400953668666544;0.488554581046664;0.595701918861974;-0.390028663344799;0.35210575277834;-0.321653690564171;0.0114326794841418;-0.551987966517347;-0.383909751719529;0.260743065010696;-0.281938649658215;-0.197449117158413;0.559290744916217;0.349024287250832;0.648280321132626;0.0981374875962677;-0.226512900770662;-0.507083848739666;"NORDESTE"
5197;"COCORNA";-0.0949588160013133;-0.225786529987876;-0.714786729036891;0.00617995868856098;-0.594743023411806;0.161537692764403;3.11383243688321;-0.468673320501285;-1.84298853983075;-1.41064466297119;0.474522859640168;-0.356802300830218;0.569449057091426;0.295854417618128;-0.161001089264922;-0.162356288967981;-0.00975059051228771;-0.445087319248389;-0.24757755045854;-0.440896866002642;-0.910504850823168;-0.237183924053792;-0.599978576949171;0.190707594899917;0.0958950029930875;0.104107542900614;0.210764092761161;0.159142713914608;-0.262823654526401;-0.162639909480664;-0.172861192034867;0.107639581418583;0.334390368774284;0.26282365456007;-0.16263990945351;0.248688659473452;-0.538546441870473;-0.57859183689246;0.0137422210461197;-0.358289506204143;-0.326414825081133;0.101117580284956;-0.227762716676661;-0.0137109332059852;-0.333006198423925;-0.679794547588728;1.43837893394208;0.56001946245417;-0.287902678631071;0.463933919308324;-0.0720669716062687;0.352154531300747;-0.256371587753801;-0.173737433230965;-0.58879121857418;-0.0873681358071727;0.342335674740587;-0.40997080617139;-0.253965701317639;0.0423805995431607;"ORIENTE"
5206;"CONCEPCION";-0.633259850771419;-0.39473422746678;-0.473413452684947;0.0262447596254473;-0.822429471384036;-0.582873492753624;-0.354190712035188;-0.468673320501285;-0.867492582988393;-1.42471868162545;0.823494147226279;-0.311940981075675;0.843416814931449;0.565139385110357;-0.212641961283046;-0.173993061628339;-0.833126322760186;-0.54995871426738;-0.245627243536668;-0.545789372010996;-0.419291735302022;-0.262389034402573;0.409435744837571;0.208928183443962;0.0971693578325828;0.104790225697384;0.227454053823206;0.184784070531047;-0.176795985720867;-0.375885121682458;-0.364598524534283;0.393306303700442;0.140319829050684;0.176795985707441;-0.375885121756983;-0.855647807434756;-0.682295174643726;-0.311235916906025;-0.375856053569753;-0.41701126834885;-0.253254332375432;-0.301632954745025;0.612442111113374;-0.322571173011898;0.248542006586314;-1.05840317865301;1.30686492201657;0.56001946245417;0.320424016893395;0.508836544096199;-0.439430422397809;0.498015192114984;-0.516499592708862;-0.31075484148927;-0.573599207715139;-0.245726919745934;0.685847804315625;-0.482557705281056;-0.253987886694556;-0.337274056075884;"ORIENTE"
5209;"CONCORDIA";0.0616092865242332;0.87036222151215;-0.473413452684947;0.0362771600938904;0.0427790309104396;1.68481061318929;-0.542670230998144;0.479215695903247;0.745618176710822;0.717190489321957;-0.547987416573681;-0.420331593362823;-0.462353657972339;-0.332477173197071;-0.134464113978012;-0.1412913837726;0.107381187312595;-0.440169056447413;-0.192898772542895;-0.436893833246052;-0.960801439130811;-0.249395551532171;-0.863678487958044;0.180617545654418;0.0956413365697003;0.10280592258256;0.182966228429467;0.148628594941753;-0.274797101538517;0.505874387917537;0.615421376888949;-0.250441129730776;0.379592510377376;0.27479710152968;0.505874388141029;-0.40057291251985;-0.273265635769585;0.528980007538296;-0.261589440348403;-0.180247806561631;0.0440414097742523;1.46502354424547;1.05645605696609;1.05036281060875;0.71234588881185;-0.568688920621252;1.07260869069635;0.403009174930356;0.127304431012612;0.205743826778043;-0.312888250520173;0.333730077406309;-0.197654147996932;-0.147804607519103;-0.463035128685451;-0.615476657815544;0.0801718817323025;-0.40997080617139;-0.0552542305290174;0.485443452035705;"SUROESTE"
5212;"COPACABANA";-1.48155525575933;0.425868874573607;1.89003321159451;0.0162123591570041;-0.464636481713388;0.941330522657011;-0.448430471516666;-0.468673320501285;-0.442236985460337;-0.875348605515435;1.77035330515223;0.368943784462913;1.90752433942982;2.5398958133867;0.0820308359582467;0.0937493375653743;-0.218721148719389;-0.73816269170706;0.829090515360218;-0.751951022341786;1.43975765720148;0.491539534645583;-1.19961010548168;-0.501279304241696;0.0759780438234142;0.0442269632781663;-1.20143790245127;-0.591195947646416;-0.261046073293396;-0.0630406598776135;-0.138402581076059;0.107344122450291;0.344125636388658;0.261046073283916;-0.0630406598533487;1.65389273273217;-1.10802045595881;-0.848739091931496;-0.375016155463842;0.47280402294349;2.86024339546722;0.948098926706576;-0.412908312024232;-1.20650876690622;-1.62274485958726;-0.712591711911551;-0.605731169900767;-0.152565688615449;0.281800099717238;0.514449372194683;3.66401532190902;-0.747042852859971;0.553831185384547;0.0566693912467217;-0.58879121857418;1.31405546649338;1.63423790653382;2.20315756177657;-0.217394464376101;-0.782565445389144;"VALLE DE ABURRA"
5234;"DABEIBA";1.48957321825388;-0.344452174645677;-1.23776216113277;0.00617995868856098;-0.0352848941086108;-1.02048857320549;2.68032954326841;1.26527000218993;-0.113536152131439;-0.461093676503929;-0.555308492537026;-0.420613725501432;-0.649805647527602;-0.6017621406893;-0.122103242753165;-0.139795950354405;0.330631555884004;2.42920681698467;-0.193369340592282;2.43217485738215;-1.31665120948656;-0.23628560668193;2.48506534833468;0.212536235036698;0.0963586328944463;0.104293760765902;0.296382300982203;0.27482636721691;-0.277380705299406;-0.561539099539447;-0.36184947433686;0.40680351981367;0.180112129911335;0.277380705290691;-0.561539099500721;-1.0283876021247;0.435862040999134;0.309550467980359;-0.363733812497643;-0.365437969733051;-0.325677393072406;-1.27172606837887;-1.21040249727044;-0.966959422903062;-0.984021228478462;0.757471274014034;-0.732263752480381;-1.28787084455687;0.0114326794841418;0.329226044944699;-0.608665515688582;-0.222454512867567;-0.315230738280421;-0.412267062887969;2.48409440645378;0.0385950694222078;-0.443793966978059;-0.627731503500387;-0.253987886687812;-0.292304029311811;"OCCIDENTE"
5237;"DONMATIAS";-1.01185094818269;-0.703466031788346;1.02511230466671;0.427540778363173;-0.0352848941086108;1.10799669270346;-0.712301798064805;-0.00628843445029351;1.38661988431049;0.921313119473974;0.847897733770762;-0.218201158234122;0.732806252678126;0.6549010409411;-0.132407759986981;-0.116333750356317;-0.356665983480485;-0.520332191120034;-0.220121704700073;-0.516592769208453;0.604015727931346;-0.104197610417976;-0.601175437340587;0.17065042998869;0.0949144034712487;0.102415672736269;0.183054920486091;0.137250048445416;-0.198242187008836;-0.0593584964551206;-0.310682250295236;0.317479118281321;0.290834963889873;0.198242186996414;-0.0593584965388282;2.31456537847304;-0.797371494067444;-0.419910348378403;-0.103578823317838;-0.0877854506620457;-0.298452821954715;0.454177198290559;0.343534150207721;0.822762726826419;0.784044249279146;-0.916287173493977;-0.253422498605732;-0.249187404014719;0.320424016893395;0.536900684588621;-0.39834017313255;-1.16313055579269;-0.242041444220456;-0.220137636187829;1.30297584792071;0.254409919347172;1.11720890263663;0.0255505884866023;-0.2539877376684;-0.754753152240324;"NORTE"
5240;"EBEJICO";0.234410202355104;1.2515001818961;-0.594100090860918;0.0362771600938904;-0.685817602600698;-0.616392945760065;-0.787693605649987;-0.468673320501285;0.161139614605648;0.712319336316718;0.647788324105999;-0.293264186098711;0.766770287133822;0.295854417618128;-0.172301937304128;-0.170477642762181;-0.0768563660151486;-0.450057198603254;-0.229585848878894;-0.446167172570079;-0.138182807817764;-0.233932157017037;-0.857046663727872;0.19491639749081;0.0960378301006596;0.104588491411755;0.217370749224061;0.163389103475917;-0.255244754694265;-0.00648580815748312;-0.158033456194535;0.151032090738541;0.344621054160442;0.255244754684513;-0.00648580813485899;0.0944688183075292;-0.743560408682909;0.296160757233735;-0.364071437371217;-0.367385633750264;-0.47559683213128;0.4518825601192;0.194814591981082;0.748796212199815;0.549201914933744;-0.168229475978336;0.998271809539623;0.318465173955994;0.291456079011278;0.413418466421965;0.164906432745181;-0.250908721504289;-0.422902049291902;-0.226241876111161;-0.451339691754284;-0.274471988248349;0.849331788056759;-0.337383907061725;-0.253987256411281;-0.270979475632111;"OCCIDENTE"
